time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.940000000000002,2.09095384403,0.889802440085,17.9206350314,0.187663324593,5.93898261623,0.0,3.42176701824,1.49772783339,4.43875543321,0.183697842874,-0.218652387253,0.0,437.49584355018595,436.4059637678159,437.14052864988446,437.2623281254104
3.000000000000002,2.30350027002,0.983492059603,18.1893201183,0.198798084885,5.9255742639,0.0,3.66402501878,1.62607121303,4.51583409767,0.189094065313,-0.235440101023,0.0,474.8248958104254,473.48854187386013,474.58538720166035,475.03041300524075
3.0600000000000023,2.52853682112,1.08386189292,18.4564927451,0.21004395443,5.9113475357,0.0,3.83811167872,1.72028077883,4.38945099386,0.183884702404,-0.240677728507,0.0,407.68909692563795,407.1589814255748,408.12057843946343,407.6928141164532
3.1200000000000023,2.76564718991,1.19079452924,18.7195736502,0.221602484649,5.89725727981,0.0,4.06647875035,1.84485985573,4.37865179463,0.206042038112,-0.225179670185,0.0,451.01261008657553,452.2085670651787,448.338345454568,450.17049888321964
3.1800000000000024,3.01486525366,1.30439280328,18.9775312874,0.23417576746,5.88371705828,0.0,4.2416120481,1.94246937779,4.21954567973,0.215778508034,-0.226668289192,0.0,399.6184310680249,399.42584456135995,398.5145676624942,399.45231050566656
3.2400000000000024,3.27712448563,1.42530006197,19.2312755381,0.247160422821,5.87035867973,0.0,4.50111339966,2.08858345373,4.23698480393,0.21764445387,-0.21561452448,0.0,464.8533527119576,465.6720858736187,463.56452232914705,463.7552882314541
3.3000000000000025,3.55372625199,1.55436742326,19.4827240501,0.260031587958,5.8570501531,0.0,4.71965315021,2.2143952542,4.14367741941,0.207408684048,-0.238552970639,0.0,429.3481147042595,427.3454627580861,430.15262963251206,429.3318348888997
3.3600000000000025,3.84503887747,1.69194822913,19.7314391482,0.272832237713,5.84272955262,0.0,4.99149143474,2.37230357228,4.1450862895,0.223135195934,-0.238924730122,0.0,465.0221137523297,464.93887945049016,465.072185799945,466.3448792994564
3.4200000000000026,4.15164041022,1.83847459267,19.9775225168,0.286210434562,5.82845497285,0.0,5.22926561374,2.51258047801,4.05646132684,0.222638019971,-0.235956946903,0.0,437.3319276794351,437.52163959208536,437.2846053447884,437.2933529933502
3.4800000000000026,4.47266540206,1.99356094909,20.2180730754,0.29941479447,5.81430754894,0.0,5.47221449426,2.65758614035,3.96062926922,0.214384589104,-0.235460026356,0.0,437.65732968028186,437.64232387060247,438.26605007860786,437.62804143783654
3.5400000000000027,4.80862258953,2.1576003552,20.4530436886,0.311965503259,5.80010599197,0.0,5.72694641575,2.81092472215,3.87034382774,0.19595866183,-0.239273869965,0.0,443.54244249914484,443.17296858176303,443.5723215015148,442.0991297593901
3.6000000000000028,5.15916759448,2.33046218165,20.6808527471,0.323573000087,5.78565732868,0.0,5.95849467343,2.95156516588,3.72227499442,0.187928971726,-0.24407057158,0.0,424.1396734101905,423.66631907121433,425.23107930290166,424.58082987076494
3.660000000000003,5.52365194777,2.51180067258,20.8994421699,0.334592805429,5.77182225763,0.0,6.19153545795,3.09341263988,3.56305647768,0.173384434536,-0.212147324806,0.0,420.8057283972257,423.5035842176316,423.8689166935901,422.6511412113407
3.720000000000003,5.90382262155,2.70265701258,21.1109686478,0.344736849527,5.75918212467,0.0,6.48108812002,3.26867223956,3.48624245126,0.158634082208,-0.207869585563,0.0,457.39467377495674,457.69297555328643,457.5212570396876,456.3714253954061
3.780000000000003,6.30057556866,2.90357236357,21.3162081423,0.354531949396,5.74635888935,0.0,6.74430354442,3.42867684425,3.35386302566,0.171166588931,-0.229181700635,0.0,441.8624419432528,440.05532424357443,438.26524171693836,439.3315537701352
3.840000000000003,6.7143865739,3.11482253939,21.5151356567,0.364964185824,5.73262769412,0.0,7.04959390769,3.61306273607,3.27523026017,0.178787291927,-0.228205567598,0.0,464.4890916655957,464.516082101225,463.24644619793355,463.8730971374747
3.900000000000003,7.14572225069,3.33666704854,21.7077232734,0.37532121395,5.71890376446,0.0,7.32847989662,3.78184457326,3.14287126547,0.155953989757,-0.229804577233,0.0,447.4262763518461,447.24439662556483,449.44116082530974,447.6140844513874
3.960000000000003,7.59478592106,3.56919890898,21.8934651557,0.38415377375,5.70540707395,0.0,7.64035853316,3.96908816395,3.04669618869,0.117298137572,-0.216678031729,0.0,464.895501706249,465.87530857528776,468.22066794303635,465.22090039596026
4.020000000000002,8.06297758282,3.81316201788,22.0736608335,0.390858978819,5.69236180711,0.0,7.96593060486,4.16264917261,2.95797549708,0.0973645880419,-0.218947406375,0.0,473.4866117318192,473.26835936206396,474.43809916403967,472.9147414822927
4.080000000000001,8.54827351019,4.06729261419,22.2448649655,0.396690138109,5.67989517911,0.0,8.21076982013,4.30818462657,2.74801624828,0.0968266557757,-0.191669648791,0.0,428.0751258416809,430.3458645929673,428.91331540425,428.87606252033413
4.14,9.04952185601,4.33081064167,22.4049617882,0.402174122654,5.66872509644,0.0,8.49736431329,4.47541858694,2.58735411506,0.0774150436105,-0.176978761451,0.0,451.5796648218073,452.73037105474936,452.7460233907992,451.1877046423575
4.199999999999998,9.56734039973,4.60396374861,22.5544201427,0.406442832161,5.65786940597,0.0,8.76314055897,4.62934998226,2.39373106731,0.0540733150201,-0.190290041266,0.0,442.0583165003618,440.9275424277295,442.2656135275926,440.34197288116394
4.259999999999997,10.0988793915,4.88507270324,22.6892965647,0.409832738541,5.64651563355,0.0,8.95509104205,4.74080453418,2.10212117417,0.0609524262568,-0.187191839281,0.0,399.9290279634013,400.17206352132786,399.1265500104505,399.75670891568814
4.319999999999996,10.6429118127,5.17333744699,22.8078131958,0.413806221687,5.6347792049,0.0,9.17938402966,4.86774806429,1.84803103087,0.0750973023205,-0.223205295355,0.0,419.3617583870093,416.17864178141156,416.58951744487814,417.82852208364926
4.379999999999995,11.2042005997,5.47116121902,22.9155363078,0.418601702345,5.6213492268,0.0,9.52972648767,5.05889598892,1.74075930079,0.0881535637751,-0.225116327581,0.0,481.899922700372,481.7099634847066,482.1956637376942,483.1858136884998
4.439999999999993,11.7813053286,5.77763937378,23.0104784778,0.423874503377,5.60804267059,0.0,9.70738749755,5.15690387065,1.42389849956,0.0873276241801,-0.21582613449,0.0,393.76730864012075,394.5705071171151,394.3283125683156,394.2594545668563
